Date,Location,Rainfall,RainToday,RainTomorrow
2012-01-22,BadgerysCreek,4.2,Yes,Yes
2012-01-23,BadgerysCreek,1.4,Yes,No
2012-01-24,BadgerysCreek,1.0,No,Yes
2012-01-25,BadgerysCreek,6.8,Yes,Yes
2012-01-26,BadgerysCreek,61.4,Yes,Yes
2012-01-27,BadgerysCreek,8.0,Yes,
2012-01-28,BadgerysCreek,,,No
2012-01-29,BadgerysCreek,0.0,No,Yes
2012-01-30,BadgerysCreek,1.6,Yes,No
2012-01-31,BadgerysCreek,0.0,No,Yes
2012-02-01,BadgerysCreek,4.0,Yes,Yes
2012-02-02,BadgerysCreek,8.8,Yes,Yes
2012-02-03,BadgerysCreek,20.4,Yes,Yes
2012-02-04,BadgerysCreek,14.4,Yes,No
2012-02-05,BadgerysCreek,0.0,No,No
2012-02-06,BadgerysCreek,0.0,No,No
2012-02-07,BadgerysCreek,0.0,No,No
2012-02-08,BadgerysCreek,0.6,No,No
2012-02-09,BadgerysCreek,1.0,No,Yes
2012-02-10,BadgerysCreek,48.2,Yes,Yes
2012-02-11,BadgerysCreek,7.0,Yes,Yes
2012-02-12,BadgerysCreek,6.6,Yes,No
2012-02-13,BadgerysCreek,0.2,No,Yes
2012-02-14,BadgerysCreek,5.2,Yes,No
2012-02-15,BadgerysCreek,0.2,No,No
2012-02-16,BadgerysCreek,0.0,No,No
2012-02-17,BadgerysCreek,0.0,No,Yes
2012-02-18,BadgerysCreek,7.2,Yes,No
2012-02-19,BadgerysCreek,0.0,No,Yes
2012-02-20,BadgerysCreek,48.6,Yes,Yes
2012-02-21,BadgerysCreek,14.6,Yes,No
2012-02-22,BadgerysCreek,0.0,No,No
2012-02-23,BadgerysCreek,0.0,No,No
2012-02-24,BadgerysCreek,0.0,No,No
2012-02-25,BadgerysCreek,0.0,No,No
2012-02-26,BadgerysCreek,0.0,No,No
2012-02-27,BadgerysCreek,0.0,No,No
2012-02-28,BadgerysCreek,0.0,No,Yes
2012-02-29,BadgerysCreek,6.2,Yes,Yes
2012-03-01,BadgerysCreek,38.4,Yes,Yes
2012-03-02,BadgerysCreek,10.0,Yes,Yes
2012-03-03,BadgerysCreek,18.2,Yes,Yes
2012-03-04,BadgerysCreek,1.8,Yes,Yes
2012-03-05,BadgerysCreek,7.8,Yes,No
2012-03-06,BadgerysCreek,0.0,No,No
2012-03-07,BadgerysCreek,0.2,No,Yes
2012-03-08,BadgerysCreek,67.8,Yes,Yes
2012-03-09,BadgerysCreek,5.4,Yes,No
2012-03-10,BadgerysCreek,0.0,No,No
2012-03-11,BadgerysCreek,0.0,No,No
2012-03-12,BadgerysCreek,0.0,No,No
2012-03-13,BadgerysCreek,0.0,No,No
2012-03-14,BadgerysCreek,0.0,No,No
2012-03-15,BadgerysCreek,0.0,No,No
2012-03-16,BadgerysCreek,0.0,No,Yes
2012-03-17,BadgerysCreek,39.2,Yes,Yes
2012-03-18,BadgerysCreek,2.0,Yes,No
2012-03-19,BadgerysCreek,0.4,No,Yes
2012-03-20,BadgerysCreek,1.8,Yes,No
2012-03-21,BadgerysCreek,0.0,No,No
2012-03-22,BadgerysCreek,0.0,No,Yes
2012-03-23,BadgerysCreek,3.6,Yes,No
2012-03-24,BadgerysCreek,0.0,No,No
2012-03-25,BadgerysCreek,0.0,No,No
2012-03-26,BadgerysCreek,0.0,No,No
2012-03-27,BadgerysCreek,0.0,No,No
2012-03-28,BadgerysCreek,0.0,No,Yes
2012-03-29,BadgerysCreek,1.2,Yes,No
2012-03-30,BadgerysCreek,0.2,No,No
2012-03-31,BadgerysCreek,0.0,No,No
2012-04-01,BadgerysCreek,0.0,No,Yes
2012-04-02,BadgerysCreek,6.0,Yes,No
2012-04-03,BadgerysCreek,0.2,No,No
2012-04-04,BadgerysCreek,0.0,No,No
2012-04-05,BadgerysCreek,0.0,No,No
2012-04-06,BadgerysCreek,0.0,No,No
2012-04-07,BadgerysCreek,0.0,No,No
2012-04-08,BadgerysCreek,0.0,No,No
2012-04-09,BadgerysCreek,0.0,No,No
2012-04-10,BadgerysCreek,0.6,No,No
2012-04-11,BadgerysCreek,0.2,No,No
2012-04-12,BadgerysCreek,0.0,No,No
2012-04-13,BadgerysCreek,0.2,No,No
2012-04-14,BadgerysCreek,0.0,No,No
2012-04-15,BadgerysCreek,0.0,No,No
2012-04-16,BadgerysCreek,0.0,No,No
2012-04-17,BadgerysCreek,0.0,No,Yes
2012-04-18,BadgerysCreek,31.8,Yes,Yes
2012-04-19,BadgerysCreek,82.4,Yes,No
2012-04-20,BadgerysCreek,0.6,No,No
2012-04-21,BadgerysCreek,0.0,No,Yes
2012-04-22,BadgerysCreek,1.2,Yes,Yes
2012-04-23,BadgerysCreek,1.6,Yes,Yes
2012-04-24,BadgerysCreek,4.2,Yes,No
2012-04-25,BadgerysCreek,0.4,No,No
2012-04-26,BadgerysCreek,0.0,No,No
2012-04-27,BadgerysCreek,0.0,No,No
2012-04-28,BadgerysCreek,0.0,No,No
2012-04-29,BadgerysCreek,0.0,No,No
2012-04-30,BadgerysCreek,0.0,No,No
2012-05-01,BadgerysCreek,0.0,No,No
2012-05-02,BadgerysCreek,0.0,No,No
2012-05-03,BadgerysCreek,1.0,No,No
2012-05-04,BadgerysCreek,0.0,No,No
2012-05-05,BadgerysCreek,0.0,No,No
2012-05-06,BadgerysCreek,0.0,No,No
2012-05-07,BadgerysCreek,0.0,No,No
2012-05-08,BadgerysCreek,0.0,No,No
2012-05-09,BadgerysCreek,0.0,No,No
2012-05-10,BadgerysCreek,0.0,No,No
2012-05-11,BadgerysCreek,0.0,No,No
2012-05-12,BadgerysCreek,0.0,No,No
2012-05-13,BadgerysCreek,0.0,No,No
2012-05-14,BadgerysCreek,0.0,No,No
2012-05-15,BadgerysCreek,0.0,No,No
2012-05-16,BadgerysCreek,0.0,No,No
2012-05-17,BadgerysCreek,0.2,No,No
2012-05-18,BadgerysCreek,0.0,No,No
2012-05-19,BadgerysCreek,0.2,No,No
2012-05-20,BadgerysCreek,0.0,No,No
2012-05-21,BadgerysCreek,0.0,No,No
2012-05-22,BadgerysCreek,0.2,No,No
2012-05-23,BadgerysCreek,0.0,No,No
2012-05-24,BadgerysCreek,0.0,No,Yes
2012-05-25,BadgerysCreek,11.4,Yes,No
2012-05-26,BadgerysCreek,0.0,No,No
2012-05-27,BadgerysCreek,0.0,No,No
2012-05-28,BadgerysCreek,0.0,No,No
2012-05-29,BadgerysCreek,0.0,No,No
2012-05-30,BadgerysCreek,0.0,No,No
2012-05-31,BadgerysCreek,0.0,No,No
2012-06-01,BadgerysCreek,0.0,No,No
2012-06-02,BadgerysCreek,0.6,No,Yes
2012-06-03,BadgerysCreek,16.0,Yes,No
2012-06-04,BadgerysCreek,0.2,No,No
2012-06-05,BadgerysCreek,0.0,No,Yes
2012-06-06,BadgerysCreek,13.2,Yes,No
2012-06-07,BadgerysCreek,0.2,No,No
2012-06-08,BadgerysCreek,0.2,No,No
2012-06-09,BadgerysCreek,0.0,No,No
2012-06-10,BadgerysCreek,0.2,No,Yes
2012-06-11,BadgerysCreek,11.6,Yes,Yes
2012-06-12,BadgerysCreek,30.8,Yes,Yes
2012-06-13,BadgerysCreek,4.6,Yes,No
2012-06-14,BadgerysCreek,0.8,No,No
2012-06-15,BadgerysCreek,0.0,No,No
2012-06-16,BadgerysCreek,0.2,No,Yes
2012-06-17,BadgerysCreek,6.8,Yes,No
2012-06-18,BadgerysCreek,0.0,No,No
2012-06-19,BadgerysCreek,0.0,No,No
2012-06-20,BadgerysCreek,0.0,No,No
2012-06-21,BadgerysCreek,0.0,No,No
2012-06-22,BadgerysCreek,0.0,No,No
2012-06-23,BadgerysCreek,0.0,No,No
2012-06-24,BadgerysCreek,0.0,No,No
2012-06-25,BadgerysCreek,0.0,No,No
2012-06-26,BadgerysCreek,0.0,No,No
2012-06-27,BadgerysCreek,0.8,No,No
2012-06-28,BadgerysCreek,0.0,No,No
2012-06-29,BadgerysCreek,0.0,No,No
2012-06-30,BadgerysCreek,0.0,No,No
2012-07-01,BadgerysCreek,0.0,No,No
2012-07-02,BadgerysCreek,0.0,No,No
2012-07-03,BadgerysCreek,0.0,No,No
2012-07-04,BadgerysCreek,0.0,No,No
2012-07-05,BadgerysCreek,0.0,No,Yes
2012-07-06,BadgerysCreek,1.2,Yes,No
2012-07-07,BadgerysCreek,0.0,No,No
2012-07-08,BadgerysCreek,0.0,No,No
2012-07-09,BadgerysCreek,0.0,No,No
2012-07-10,BadgerysCreek,0.0,No,Yes
2012-07-11,BadgerysCreek,8.0,Yes,No
2012-07-12,BadgerysCreek,0.2,No,Yes
2012-07-13,BadgerysCreek,2.0,Yes,No
2012-07-14,BadgerysCreek,0.0,No,No
2012-07-15,BadgerysCreek,0.0,No,No
2012-07-16,BadgerysCreek,0.0,No,No
2012-07-17,BadgerysCreek,0.0,No,No
2012-07-18,BadgerysCreek,0.0,No,No
2012-07-19,BadgerysCreek,0.0,No,No
2012-07-20,BadgerysCreek,0.0,No,No
2012-07-21,BadgerysCreek,0.0,No,No
2012-07-22,BadgerysCreek,0.0,No,Yes
2012-07-23,BadgerysCreek,3.6,Yes,Yes
2012-07-24,BadgerysCreek,2.0,Yes,No
2012-07-25,BadgerysCreek,0.2,No,No
2012-07-26,BadgerysCreek,0.0,No,No
2012-07-27,BadgerysCreek,0.6,No,No
2012-07-28,BadgerysCreek,0.0,No,No
2012-07-29,BadgerysCreek,0.0,No,No
2012-07-30,BadgerysCreek,0.0,No,No
2012-07-31,BadgerysCreek,0.0,No,No
2012-08-01,BadgerysCreek,0.0,No,No
2012-08-02,BadgerysCreek,0.0,No,No
2012-08-03,BadgerysCreek,0.0,No,No
2012-08-04,BadgerysCreek,0.0,No,No
2012-08-05,BadgerysCreek,0.0,No,No
2012-08-06,BadgerysCreek,0.0,No,No
2012-08-07,BadgerysCreek,0.0,No,No
2012-08-08,BadgerysCreek,0.0,No,No
2012-08-09,BadgerysCreek,0.0,No,No
2012-08-10,BadgerysCreek,0.0,No,No
2012-08-11,BadgerysCreek,0.0,No,No
2012-08-12,BadgerysCreek,0.0,No,No
2012-08-13,BadgerysCreek,0.0,No,No
2012-08-14,BadgerysCreek,0.0,No,No
2012-08-15,BadgerysCreek,0.0,No,No
2012-08-16,BadgerysCreek,0.0,No,No
2012-08-17,BadgerysCreek,0.0,No,No
2012-08-18,BadgerysCreek,0.0,No,No
2012-08-19,BadgerysCreek,0.0,No,No
2012-08-20,BadgerysCreek,0.0,No,No
2012-08-21,BadgerysCreek,0.0,No,No
2012-08-22,BadgerysCreek,0.0,No,No
2012-08-23,BadgerysCreek,0.0,No,Yes
2012-08-24,BadgerysCreek,3.0,Yes,No
2012-08-25,BadgerysCreek,0.0,No,No
2012-08-26,BadgerysCreek,0.2,No,No
2012-08-27,BadgerysCreek,0.0,No,
2012-08-28,BadgerysCreek,,,
2012-08-29,BadgerysCreek,,,No
2012-08-30,BadgerysCreek,0.0,No,No
2012-08-31,BadgerysCreek,0.0,No,No
2012-09-01,BadgerysCreek,0.0,No,No
2012-09-02,BadgerysCreek,0.0,No,No
2012-09-03,BadgerysCreek,0.0,No,No
2012-09-04,BadgerysCreek,0.0,No,No
2012-09-05,BadgerysCreek,0.0,No,No
2012-09-06,BadgerysCreek,0.0,No,No
2012-09-07,BadgerysCreek,0.0,No,No
2012-09-08,BadgerysCreek,0.0,No,No
2012-09-09,BadgerysCreek,0.0,No,No
2012-09-10,BadgerysCreek,0.0,No,No
2012-09-11,BadgerysCreek,0.0,No,No
2012-09-12,BadgerysCreek,0.0,No,No
2012-09-13,BadgerysCreek,0.0,No,Yes
2012-09-14,BadgerysCreek,2.6,Yes,No
2012-09-15,BadgerysCreek,0.0,No,No
2012-09-16,BadgerysCreek,0.0,No,No
2012-09-17,BadgerysCreek,0.0,No,No
2012-09-18,BadgerysCreek,0.6,No,Yes
2012-09-19,BadgerysCreek,2.0,Yes,No
2012-09-20,BadgerysCreek,0.0,No,No
2012-09-21,BadgerysCreek,0.0,No,No
2012-09-22,BadgerysCreek,0.0,No,No
2012-09-23,BadgerysCreek,0.0,No,No
2012-09-24,BadgerysCreek,0.0,No,No
2012-09-25,BadgerysCreek,0.0,No,No
2012-09-26,BadgerysCreek,0.2,No,No
2012-09-27,BadgerysCreek,0.0,No,No
2012-09-28,BadgerysCreek,0.0,No,Yes
2012-09-29,BadgerysCreek,9.4,Yes,No
2012-09-30,BadgerysCreek,0.0,No,No
2012-10-01,BadgerysCreek,0.0,No,No
2012-10-02,BadgerysCreek,0.0,No,No
2012-10-03,BadgerysCreek,0.0,No,No
2012-10-04,BadgerysCreek,0.0,No,No
2012-10-05,BadgerysCreek,0.0,No,No
2012-10-06,BadgerysCreek,0.0,No,Yes
2012-10-07,BadgerysCreek,5.6,Yes,No
2012-10-08,BadgerysCreek,0.0,No,Yes
2012-10-09,BadgerysCreek,2.4,Yes,No
2012-10-10,BadgerysCreek,0.0,No,Yes
2012-10-11,BadgerysCreek,6.2,Yes,Yes
2012-10-12,BadgerysCreek,9.8,Yes,Yes
2012-10-13,BadgerysCreek,18.4,Yes,No
2012-10-14,BadgerysCreek,0.2,No,No
2012-10-15,BadgerysCreek,0.0,No,No
2012-10-16,BadgerysCreek,0.0,No,No
2012-10-17,BadgerysCreek,0.0,No,No
2012-10-18,BadgerysCreek,0.0,No,No
2012-10-19,BadgerysCreek,0.0,No,No
2012-10-20,BadgerysCreek,0.0,No,No
2012-10-21,BadgerysCreek,0.0,No,No
2012-10-22,BadgerysCreek,0.0,No,No
2012-10-23,BadgerysCreek,0.2,No,No
2012-10-24,BadgerysCreek,0.0,No,No
2012-10-25,BadgerysCreek,0.0,No,No
2012-10-26,BadgerysCreek,0.0,No,No
2012-10-27,BadgerysCreek,0.0,No,No
2012-10-28,BadgerysCreek,0.0,No,No
2012-10-29,BadgerysCreek,0.0,No,No
2012-10-30,BadgerysCreek,0.0,No,No
2012-10-31,BadgerysCreek,0.0,No,No
2012-11-01,BadgerysCreek,0.0,No,No
2012-11-02,BadgerysCreek,0.0,No,No
2012-11-03,BadgerysCreek,0.0,No,No
2012-11-04,BadgerysCreek,0.0,No,No
2012-11-05,BadgerysCreek,0.2,No,No
2012-11-06,BadgerysCreek,0.6,No,No
2012-11-07,BadgerysCreek,0.2,No,Yes
2012-11-08,BadgerysCreek,1.4,Yes,Yes
2012-11-09,BadgerysCreek,12.4,Yes,No
2012-11-10,BadgerysCreek,0.0,No,No
2012-11-11,BadgerysCreek,0.0,No,No
2012-11-12,BadgerysCreek,0.0,No,No
2012-11-13,BadgerysCreek,0.0,No,Yes
2012-11-14,BadgerysCreek,2.6,Yes,No
2012-11-15,BadgerysCreek,0.4,No,No
2012-11-16,BadgerysCreek,1.0,No,Yes
2012-11-17,BadgerysCreek,13.0,Yes,No
2012-11-18,BadgerysCreek,0.0,No,No
2012-11-19,BadgerysCreek,0.0,No,Yes
2012-11-20,BadgerysCreek,1.4,Yes,No
2012-11-21,BadgerysCreek,0.0,No,No
2012-11-22,BadgerysCreek,0.0,No,No
2012-11-23,BadgerysCreek,0.0,No,No
2012-11-24,BadgerysCreek,0.0,No,No
2012-11-25,BadgerysCreek,0.0,No,No
2012-11-26,BadgerysCreek,0.0,No,Yes
2012-11-27,BadgerysCreek,2.4,Yes,Yes
2012-11-28,BadgerysCreek,10.0,Yes,Yes
2012-11-29,BadgerysCreek,2.8,Yes,No
2012-11-30,BadgerysCreek,0.2,No,No
2013-01-01,BadgerysCreek,0.0,No,No
2013-01-02,BadgerysCreek,0.0,No,No
2013-01-03,BadgerysCreek,0.0,No,No
2013-01-04,BadgerysCreek,0.0,No,No
2013-01-05,BadgerysCreek,0.0,No,No
2013-01-06,BadgerysCreek,0.0,No,No
2013-01-07,BadgerysCreek,0.0,No,No
2013-01-08,BadgerysCreek,0.0,No,No
2013-01-09,BadgerysCreek,0.0,No,No
2013-01-10,BadgerysCreek,0.0,No,No
2013-01-11,BadgerysCreek,0.0,No,No
2013-01-12,BadgerysCreek,0.0,No,No
2013-01-13,BadgerysCreek,0.0,No,Yes
2013-01-14,BadgerysCreek,5.2,Yes,No
2013-01-15,BadgerysCreek,0.0,No,No
2013-01-16,BadgerysCreek,0.0,No,No
2013-01-17,BadgerysCreek,0.0,No,No
2013-01-18,BadgerysCreek,0.0,No,No
2013-01-19,BadgerysCreek,0.8,No,No
2013-01-20,BadgerysCreek,0.8,No,Yes
2013-01-21,BadgerysCreek,1.4,Yes,No
2013-01-22,BadgerysCreek,0.0,No,Yes
2013-01-23,BadgerysCreek,1.4,Yes,No
2013-01-24,BadgerysCreek,0.0,No,No
2013-01-25,BadgerysCreek,0.0,No,No
2013-01-26,BadgerysCreek,0.0,No,Yes
2013-01-27,BadgerysCreek,35.4,Yes,Yes
2013-01-28,BadgerysCreek,6.8,Yes,Yes
2013-01-29,BadgerysCreek,116.0,Yes,No
2013-01-30,BadgerysCreek,0.0,No,No
2013-01-31,BadgerysCreek,0.4,No,Yes
2013-03-01,BadgerysCreek,30.6,Yes,Yes
2013-03-02,BadgerysCreek,18.0,Yes,Yes
2013-03-03,BadgerysCreek,4.8,Yes,Yes
2013-03-04,BadgerysCreek,3.0,Yes,No
2013-03-05,BadgerysCreek,0.2,No,No
2013-03-06,BadgerysCreek,0.0,No,No
2013-03-07,BadgerysCreek,0.0,No,No
2013-03-08,BadgerysCreek,0.0,No,No
2013-03-09,BadgerysCreek,0.0,No,No
2013-03-10,BadgerysCreek,0.0,No,No
2013-03-11,BadgerysCreek,0.0,No,No
2013-03-12,BadgerysCreek,0.0,No,No
2013-03-13,BadgerysCreek,0.0,No,No
2013-03-14,BadgerysCreek,0.0,No,No
2013-03-15,BadgerysCreek,0.2,No,No
2013-03-16,BadgerysCreek,0.0,No,No
2013-03-17,BadgerysCreek,0.0,No,No
2013-03-18,BadgerysCreek,0.0,No,No
2013-03-19,BadgerysCreek,0.0,No,No
2013-03-20,BadgerysCreek,0.0,No,No
2013-03-21,BadgerysCreek,0.0,No,No
2013-03-22,BadgerysCreek,0.0,No,No
2013-03-23,BadgerysCreek,0.0,No,No
2013-03-24,BadgerysCreek,0.0,No,No
2013-03-25,BadgerysCreek,0.0,No,No
2013-03-26,BadgerysCreek,0.0,No,No
2013-03-27,BadgerysCreek,0.0,No,No
2013-03-28,BadgerysCreek,0.0,No,Yes
2013-03-29,BadgerysCreek,4.0,Yes,No
2013-03-30,BadgerysCreek,0.0,No,No
2013-03-31,BadgerysCreek,0.0,No,No
2013-04-01,BadgerysCreek,0.0,No,No
2013-04-02,BadgerysCreek,0.0,No,No
2013-04-03,BadgerysCreek,0.8,No,Yes
2013-04-04,BadgerysCreek,8.6,Yes,Yes
2013-04-05,BadgerysCreek,5.4,Yes,Yes
2013-04-06,BadgerysCreek,1.4,Yes,Yes
2013-04-07,BadgerysCreek,3.2,Yes,Yes
2013-04-08,BadgerysCreek,11.4,Yes,No
2013-04-09,BadgerysCreek,0.2,No,Yes
2013-04-10,BadgerysCreek,3.0,Yes,No
2013-04-11,BadgerysCreek,0.4,No,No
2013-04-12,BadgerysCreek,0.0,No,No
2013-04-13,BadgerysCreek,0.0,No,No
2013-04-14,BadgerysCreek,0.0,No,No
2013-04-15,BadgerysCreek,0.0,No,Yes
2013-04-16,BadgerysCreek,21.0,Yes,No
2013-04-17,BadgerysCreek,0.2,No,No
2013-04-18,BadgerysCreek,0.2,No,No
2013-04-19,BadgerysCreek,0.0,No,Yes
2013-04-20,BadgerysCreek,4.6,Yes,Yes
2013-04-21,BadgerysCreek,18.2,Yes,No
2013-04-22,BadgerysCreek,0.8,No,No
2013-04-23,BadgerysCreek,0.0,No,No
2013-04-24,BadgerysCreek,0.0,No,No
2013-04-25,BadgerysCreek,0.0,No,No
2013-04-26,BadgerysCreek,0.0,No,No
2013-04-27,BadgerysCreek,0.0,No,No
2013-04-28,BadgerysCreek,0.2,No,No
2013-04-29,BadgerysCreek,0.0,No,No
2013-04-30,BadgerysCreek,0.0,No,No
2013-05-01,BadgerysCreek,0.0,No,No
2013-05-02,BadgerysCreek,0.0,No,No
2013-05-03,BadgerysCreek,0.0,No,No
2013-05-04,BadgerysCreek,0.0,No,No
2013-05-05,BadgerysCreek,0.0,No,No
2013-05-06,BadgerysCreek,0.0,No,No
2013-05-07,BadgerysCreek,0.0,No,No
2013-05-08,BadgerysCreek,0.0,No,No
2013-05-09,BadgerysCreek,0.2,No,No
2013-05-10,BadgerysCreek,0.0,No,No
2013-05-11,BadgerysCreek,0.0,No,No
2013-05-12,BadgerysCreek,0.2,No,No
2013-05-13,BadgerysCreek,0.0,No,Yes
2013-05-14,BadgerysCreek,1.8,Yes,No
2013-05-15,BadgerysCreek,0.0,No,No
2013-05-16,BadgerysCreek,0.0,No,No
2013-05-17,BadgerysCreek,0.0,No,No
2013-05-18,BadgerysCreek,0.0,No,No
2013-05-19,BadgerysCreek,0.0,No,No
2013-05-20,BadgerysCreek,0.0,No,No
2013-05-21,BadgerysCreek,0.0,No,No
2013-05-22,BadgerysCreek,0.0,No,Yes
2013-05-23,BadgerysCreek,18.2,Yes,Yes
2013-05-24,BadgerysCreek,24.8,Yes,No
2013-05-25,BadgerysCreek,0.8,No,No
2013-05-26,BadgerysCreek,0.0,No,No
2013-05-27,BadgerysCreek,0.2,No,Yes
2013-05-28,BadgerysCreek,5.0,Yes,No
2013-05-29,BadgerysCreek,0.8,No,No
2013-05-30,BadgerysCreek,0.2,No,No
2013-05-31,BadgerysCreek,0.2,No,No
2013-06-01,BadgerysCreek,0.0,No,Yes
2013-06-02,BadgerysCreek,11.2,Yes,Yes
2013-06-03,BadgerysCreek,5.4,Yes,No
2013-06-04,BadgerysCreek,0.0,No,No
2013-06-05,BadgerysCreek,0.0,No,No
2013-06-06,BadgerysCreek,0.0,No,No
2013-06-07,BadgerysCreek,0.2,No,No
2013-06-08,BadgerysCreek,0.0,No,No
2013-06-09,BadgerysCreek,0.0,No,No
2013-06-10,BadgerysCreek,0.0,No,Yes
2013-06-11,BadgerysCreek,3.0,Yes,No
2013-06-12,BadgerysCreek,0.0,No,Yes
2013-06-13,BadgerysCreek,7.2,Yes,No
2013-06-14,BadgerysCreek,0.0,No,No
2013-06-15,BadgerysCreek,0.2,No,No
2013-06-16,BadgerysCreek,0.0,No,No
2013-06-17,BadgerysCreek,0.0,No,No
2013-06-18,BadgerysCreek,0.2,No,No
2013-06-19,BadgerysCreek,0.2,No,No
2013-06-20,BadgerysCreek,0.0,No,No
2013-06-21,BadgerysCreek,0.0,No,No
2013-06-22,BadgerysCreek,0.0,No,Yes
2013-06-23,BadgerysCreek,9.4,Yes,Yes
2013-06-24,BadgerysCreek,14.4,Yes,Yes
2013-06-25,BadgerysCreek,17.8,Yes,Yes
2013-06-26,BadgerysCreek,38.2,Yes,Yes
2013-06-27,BadgerysCreek,4.4,Yes,No
2013-06-28,BadgerysCreek,0.2,No,Yes
2013-06-29,BadgerysCreek,30.2,Yes,Yes
2013-06-30,BadgerysCreek,9.8,Yes,No
2013-07-01,BadgerysCreek,0.2,No,No
2013-07-02,BadgerysCreek,0.0,No,No
2013-07-03,BadgerysCreek,0.2,No,No
2013-07-04,BadgerysCreek,0.2,No,No
2013-07-05,BadgerysCreek,0.0,No,No
2013-07-06,BadgerysCreek,0.0,No,No
2013-07-07,BadgerysCreek,0.0,No,No
2013-07-08,BadgerysCreek,0.0,No,No
2013-07-09,BadgerysCreek,0.0,No,No
2013-07-10,BadgerysCreek,0.0,No,No
2013-07-11,BadgerysCreek,0.0,No,No
2013-07-12,BadgerysCreek,0.2,No,No
2013-07-13,BadgerysCreek,0.2,No,No
2013-07-14,BadgerysCreek,0.0,No,No
2013-07-15,BadgerysCreek,0.8,No,No
2013-07-16,BadgerysCreek,0.2,No,No
2013-07-17,BadgerysCreek,0.2,No,No
2013-07-18,BadgerysCreek,0.0,No,No
2013-07-19,BadgerysCreek,0.0,No,No
2013-07-20,BadgerysCreek,0.2,No,No
2013-07-21,BadgerysCreek,0.0,No,No
2013-07-22,BadgerysCreek,0.0,No,No
2013-07-23,BadgerysCreek,0.0,No,No
2013-07-24,BadgerysCreek,0.0,No,No
2013-07-25,BadgerysCreek,0.0,No,No
2013-07-26,BadgerysCreek,0.0,No,No
2013-07-27,BadgerysCreek,0.0,No,No
2013-07-28,BadgerysCreek,0.0,No,No
2013-07-29,BadgerysCreek,0.0,No,No
2013-07-30,BadgerysCreek,0.2,No,No
2013-07-31,BadgerysCreek,0.2,No,No
2013-08-01,BadgerysCreek,0.2,No,No
2013-08-02,BadgerysCreek,0.0,No,No
2013-08-03,BadgerysCreek,0.0,No,No
2013-08-04,BadgerysCreek,0.0,No,No
2013-08-05,BadgerysCreek,0.0,No,No
2013-08-06,BadgerysCreek,0.0,No,
2013-08-07,BadgerysCreek,,,Yes
2013-08-08,BadgerysCreek,6.8,Yes,No
2013-08-09,BadgerysCreek,0.0,No,No
2013-08-10,BadgerysCreek,0.0,No,No
2013-08-11,BadgerysCreek,0.0,No,No
2013-08-12,BadgerysCreek,0.0,No,No
2013-08-13,BadgerysCreek,0.0,No,No
2013-08-14,BadgerysCreek,0.0,No,No
2013-08-15,BadgerysCreek,0.0,No,No
2013-08-16,BadgerysCreek,0.0,No,No
2013-08-17,BadgerysCreek,0.0,No,No
2013-08-18,BadgerysCreek,0.0,No,No
2013-08-19,BadgerysCreek,0.0,No,No
2013-08-20,BadgerysCreek,0.0,No,No
2013-08-21,BadgerysCreek,0.0,No,
2013-08-22,BadgerysCreek,,,No
2013-08-23,BadgerysCreek,0.0,No,No
2013-08-24,BadgerysCreek,0.0,No,No
2013-08-25,BadgerysCreek,0.0,No,No
2013-08-26,BadgerysCreek,0.0,No,No
2013-08-27,BadgerysCreek,0.0,No,No
2013-08-28,BadgerysCreek,0.0,No,No
2013-08-29,BadgerysCreek,0.0,No,No
2013-08-30,BadgerysCreek,0.0,No,No
2013-08-31,BadgerysCreek,0.0,No,No
2013-09-01,BadgerysCreek,0.0,No,No
2013-09-02,BadgerysCreek,0.0,No,
2013-09-03,BadgerysCreek,,,No
2013-09-04,BadgerysCreek,0.2,No,No
2013-09-05,BadgerysCreek,0.0,No,No
2013-09-06,BadgerysCreek,0.0,No,No
2013-09-07,BadgerysCreek,0.0,No,No
2013-09-08,BadgerysCreek,0.0,No,No
2013-09-09,BadgerysCreek,0.0,No,No
2013-09-10,BadgerysCreek,0.0,No,No
2013-09-11,BadgerysCreek,0.0,No,No
2013-09-12,BadgerysCreek,0.0,No,No
2013-09-13,BadgerysCreek,0.0,No,Yes
2013-09-14,BadgerysCreek,4.4,Yes,No
2013-09-15,BadgerysCreek,0.2,No,No
2013-09-16,BadgerysCreek,0.0,No,Yes
2013-09-17,BadgerysCreek,24.0,Yes,No
2013-09-18,BadgerysCreek,0.0,No,No
2013-09-19,BadgerysCreek,0.0,No,No
2013-09-20,BadgerysCreek,0.0,No,No
2013-09-21,BadgerysCreek,0.0,No,No
2013-09-22,BadgerysCreek,0.0,No,No
2013-09-23,BadgerysCreek,0.0,No,No
2013-09-24,BadgerysCreek,0.0,No,No
2013-09-25,BadgerysCreek,0.0,No,No
2013-09-26,BadgerysCreek,0.0,No,No
2013-09-27,BadgerysCreek,0.0,No,No
2013-09-28,BadgerysCreek,0.0,No,No
2013-09-29,BadgerysCreek,0.0,No,No
2013-09-30,BadgerysCreek,0.0,No,No
2013-10-01,BadgerysCreek,0.0,No,No
2013-10-02,BadgerysCreek,0.0,No,No
2013-10-03,BadgerysCreek,0.0,No,No
2013-10-04,BadgerysCreek,0.2,No,No
2013-10-05,BadgerysCreek,0.0,No,No
2013-10-06,BadgerysCreek,0.0,No,No
2013-10-07,BadgerysCreek,0.0,No,No
